Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,min_salary,max_salary,avg_salary,job_state,same_state,company_age,python,excel,hadoop,spark,aws,tableau,big_data,job_simp,seniority
Data Scientist,79-147 ,4.8,TechProjects,"New York, NY","North Brunswick, NJ",1 to 50 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,79,147,113, NY,0,9,1,1,0,0,0,1,0,data scientist,na
"VP, Data Science",79-147 ,3.9,7Park Data,"New York, NY","New York, NY",51 to 200 employees,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,79,147,113, NY,1,8,1,1,0,1,0,0,0,na,na
Data Scientist,122-146 ,4,Netskope,"Santa Clara, CA","Santa Clara, CA",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,122,146,134, CA,1,8,1,1,0,1,0,0,1,data scientist,na
Data Scientist,122-146 ,4.2,Eversight,"Palo Alto, CA","Palo Alto, CA",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),122,146,134, CA,1,7,1,0,0,0,0,0,0,data scientist,na
Senior Business Intelligence Analyst,122-146 ,3.7,Protolabs,"Maple Plain, MN","Maple Plain, MN",1001 to 5000 employees,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100 to $500 million (USD),122,146,134, MN,1,21,0,0,0,0,0,0,0,analyst,senior
Data Scientist,122-146 ,3,Ameritas Life Insurance Corp,"Cincinnati, OH","Lincoln, NE",1001 to 5000 employees,Company - Private,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),122,146,134, OH,0,133,0,0,0,0,0,0,0,data scientist,na
Data Engineer - Kafka,122-146 ,3.5,Western Digital,"San Jose, CA","San Jose, CA",10000+ employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),122,146,134, CA,1,50,1,0,1,1,1,0,0,data engineer,na
Data Scientist,122-146 ,2.9,"Shimento, Inc.","Santa Clara, CA","Benicia, CA",1 to 50 employees,Company - Private,-1,-1,$1 to $5 million (USD),122,146,134, CA,0,-1,1,0,1,1,0,0,1,data scientist,na
Data Scientist,122-146 ,5,Averity,"New York, NY","New York, NY",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,122,146,134, NY,1,6,0,0,0,0,0,0,0,data scientist,na
Data Scientist,122-146 ,4.7,Praxis Engineering,"Chantilly, VA","Annapolis Junction, MD",201 to 500 employees,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),122,146,134, VA,0,18,0,0,0,0,1,0,1,data scientist,na
Data Scientist,122-146 ,0,Point72 Ventures,"Palo Alto, CA",-1,-1,-1,-1,-1,-1,122,146,134, CA,0,-1,0,0,0,0,0,0,0,data scientist,na
Decision Scientist,122-146 ,4.5,Johns Hopkins University Applied Physics Laboratory,"Laurel, MD","Laurel, MD",5001 to 10000 employees,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),122,146,134, MD,1,78,0,1,0,1,0,0,0,na,na
Data Scientist,122-146 ,4.9,Cambridge Mobile Telematics,"Cambridge, MA","Cambridge, MA",1 to 50 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,122,146,134, MA,1,10,1,0,0,1,1,0,0,data scientist,na
Data Science All Star Program - Data Engineer Track,122-146 ,4.6,Blend360,"Columbia, MD","Columbia, MD",51 to 200 employees,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,122,146,134, MD,1,18,1,0,1,1,1,0,0,data engineer,na
Data Scientist - TS/SCI FSP or CI Required,122-146 ,5,Phoenix Operations Group,"Annapolis Junction, MD","Woodbine, MD",1 to 50 employees,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),122,146,134, MD,0,9,1,0,0,1,0,0,1,data scientist,na
Data Analyst,122-146 ,3.9,Nolij Consulting,"Falls Church, VA","Vienna, VA",51 to 200 employees,Company - Public,Consulting,Business Services,$1 to $5 million (USD),122,146,134, VA,0,8,1,1,0,0,0,1,0,analyst,na
Data Scientist,122-146 ,0,Hatch Data Inc,"San Francisco, CA",-1,-1,-1,-1,-1,-1,122,146,134, CA,0,-1,1,0,0,1,1,0,0,data scientist,na
Data Scientist,122-146 ,0,Hatch Data Inc,"San Francisco, CA",-1,-1,-1,-1,-1,-1,122,146,134, CA,0,-1,1,0,0,1,1,0,0,data scientist,na
Data Scientist,122-146 ,0,Hatch Data Inc,"San Francisco, CA",-1,-1,-1,-1,-1,-1,122,146,134, CA,0,-1,1,0,0,1,1,0,0,data scientist,na
Data Scientist,122-146 ,0,Hatch Data Inc,"San Francisco, CA",-1,-1,-1,-1,-1,-1,122,146,134, CA,0,-1,1,0,0,1,1,0,0,data scientist,na
Data Scientist,122-146 ,0,Hatch Data Inc,"San Francisco, CA",-1,-1,-1,-1,-1,-1,122,146,134, CA,0,-1,1,0,0,1,1,0,0,data scientist,na
Data Scientist,122-146 ,0,Hatch Data Inc,"San Francisco, CA",-1,-1,-1,-1,-1,-1,122,146,134, CA,0,-1,1,0,0,1,1,0,0,data scientist,na
Senior Data Scientist,122-146 ,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO",5001 to 10000 employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),122,146,134, VA,0,-1,1,1,0,0,0,0,1,data scientist,senior
Data Scientist,112-116 ,4.3,Quick Base,"Cambridge, MA","Cambridge, MA",201 to 500 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,112,116,114, MA,1,21,1,1,0,0,0,1,0,data scientist,na
Data Scientist,112-116 ,3.7,Takeda,"Cambridge, MA","OSAKA, Japan",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),112,116,114, MA,0,239,1,0,0,1,0,0,0,data scientist,na
Data Scientist,112-116 ,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO",5001 to 10000 employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),112,116,114, VA,0,-1,1,0,1,1,0,1,0,data scientist,na
ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,112-116 ,3.9,Southwest Research Institute,"Oklahoma City, OK","San Antonio, TX",1001 to 5000 employees,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),112,116,114, OK,0,73,1,1,0,0,0,0,0,na,na
Data Scientist,112-116 ,4.7,Compass Consulting Group,"Thousand Oaks, CA","Danville, CA",51 to 200 employees,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,112,116,114, CA,0,12,1,0,0,0,0,0,0,data scientist,na
Data Science Software Engineer,112-116 ,4.8,Klaviyo,"Boston, MA","Boston, MA",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,112,116,114, MA,1,8,1,0,0,0,0,0,0,na,na
AI Ops Data Scientist,112-116 ,4,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),112,116,114, MD,0,107,1,0,1,1,1,0,0,data scientist,na
Data Scientist,112-116 ,4.4,"SolutionIT, Inc.","Edison, NJ","Wilmington, MA",51 to 200 employees,Company - Private,-1,-1,Unknown / Non-Applicable,112,116,114, NJ,0,-1,0,0,0,0,0,0,0,data scientist,na
Data Scientist,112-116 ,3.2,Perspecta,"Adelphi, MD","Chantilly, VA",10000+ employees,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,112,116,114, MD,0,2,1,0,1,0,0,0,1,data scientist,na
Data Scientist,112-116 ,4.5,Smith Hanley Associates,"Washington, DC","New York, 061",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,112,116,114, DC,0,40,1,0,0,0,0,0,0,data scientist,na
Scientist - Machine Learning,112-116 ,3.5,Allen Institute,"Seattle, WA","Seattle, WA",201 to 500 employees,Nonprofit Organization,Research & Development,Business Services,$100 to $500 million (USD),112,116,114, WA,1,17,0,0,0,0,0,0,0,mle,na
Data Scientist,112-116 ,4.4,Eliassen Group,"Plano, TX","Reading, MA",1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),112,116,114, TX,0,31,1,0,0,0,0,0,0,data scientist,na
Data Scientist,112-116 ,3.1,Bayside Solutions,"Sunnyvale, CA","Pleasanton, CA",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),112,116,114, CA,0,19,1,1,0,0,0,1,0,data scientist,na
Sr. Data Scientist,112-116 ,3.5,Evolve Vacation Rental,"Denver, CO","Denver, CO",201 to 500 employees,Company - Private,Travel Agencies,Travel & Tourism,Unknown / Non-Applicable,112,116,114, CO,1,9,1,0,0,0,0,0,0,data scientist,senior
Data Scientist,112-116 ,3.8,AgreeYa Solutions,"Thousand Oaks, CA","Folsom, CA",1001 to 5000 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),112,116,114, CA,0,21,1,1,0,0,0,0,0,data scientist,na
Data Scientist,112-116 ,3.7,Carolina Power & Light Co,"McLean, VA","Raleigh, NC",5001 to 10000 employees,Subsidiary or Business Segment,Energy,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,112,116,114, VA,0,112,1,1,0,0,0,0,1,data scientist,na
Analytics Manager - Data Mart,112-116 ,3.5,Central California Alliance for Health,"Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),112,116,114, CA,1,24,0,0,0,0,0,1,0,manager,na
Data Modeler (Analytical Systems),112-116 ,3.7,MassMutual,"Boston, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),112,116,114, MA,0,169,0,1,1,1,0,0,1,na,na
Applied AI Scientist / Engineer,112-116 ,5,"New Iron Group, Inc.","Boston, MA","Austin, TX",1 to 50 employees,Contract,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,112,116,114, MA,0,17,1,0,0,0,0,0,0,na,na
"Data Engineer (Analytics, SQL, Python, AWS)",112-116 ,4,Travelers,"Hartford, CT","Hartford, CT",10000+ employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),112,116,114, CT,1,167,1,0,0,1,1,0,1,data engineer,na
Senior Data Analyst - Finance & Platform Analytics,112-116 ,3.6,Twitch,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Subsidiary or Business Segment,Internet,Information Technology,Unknown / Non-Applicable,112,116,114, CA,1,9,1,0,0,0,0,1,0,analyst,senior
Senior Data Scientist,110-163 ,4.8,Klaviyo,"Boston, MA","Boston, MA",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,110,163,136, MA,1,8,0,0,0,0,0,0,0,data scientist,senior
Market Research Data Scientist,110-163 ,3.8,GutCheck,"Denver, CO","Denver, CO",51 to 200 employees,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),110,163,136, CO,1,11,0,1,0,0,0,0,0,data scientist,na
IT Partner Digital Health Technology and Data Science,110-163 ,3.6,Biogen,"Cambridge, MA","Cambridge, MA",5001 to 10000 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),110,163,136, MA,1,42,0,1,0,0,0,0,0,na,na
Data Scientist,110-163 ,0,HireAi,"San Francisco, CA",-1,-1,-1,-1,-1,-1,110,163,136, CA,0,-1,1,1,0,1,0,1,0,data scientist,na
Data Scientist,110-163 ,0,HireAi,"San Francisco, CA",-1,-1,-1,-1,-1,-1,110,163,136, CA,0,-1,1,1,0,1,0,1,0,data scientist,na
"Senior Machine Learning Scientist - Bay Area, CA",110-163 ,3.3,Tempus Labs,"Redwood City, CA","Chicago, IL",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,110,163,136, CA,0,5,1,0,0,0,1,0,0,mle,senior
"Software Engineer (Data Scientist, C,C++,Linux,Unix) - SISW - MG",110-163 ,4.1,Mentor Graphics,"Fremont, CA","Wilsonville, OR",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),110,163,136, CA,0,39,1,1,0,0,0,0,0,data scientist,na
Senior Clinical Data Scientist Programmer,110-163 ,3.6,WCG (WIRB-Copernicus Group),"Hamilton, NJ","Princeton, NJ",1001 to 5000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),110,163,136, NJ,0,-1,0,1,0,0,0,0,0,data scientist,senior
Data Engineer,110-163 ,4.5,Kingfisher Systems,"Falls Church, VA","Falls Church, VA",51 to 200 employees,Company - Private,Federal Agencies,Government,$25 to $50 million (USD),110,163,136, VA,1,15,1,0,0,0,0,0,0,data engineer,na
Computer Vision / Deep Learning Scientist,110-163 ,3.3,Tempus Labs,"Chicago, IL","Chicago, IL",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,110,163,136, IL,1,5,0,0,0,0,1,0,0,na,na
Data Solutions Engineer - Data Modeler,110-163 ,3.4,Liberty Mutual Insurance,"Indianapolis, IN","Boston, MA",10000+ employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),110,163,136, IN,0,108,1,0,0,0,0,0,0,na,na
Data Scientist,110-163 ,4.3,Visionary Integration Professionals,"Washington, DC","Folsom, CA",501 to 1000 employees,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),110,163,136, DC,0,24,0,1,0,0,0,0,0,data scientist,na
Data Scientist (TS/SCI w/ Poly),110-163 ,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO",5001 to 10000 employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),110,163,136, VA,0,-1,1,0,0,0,0,0,0,data scientist,na
Weapons and Sensors Engineer/Scientist,110-163 ,4,Dynetics,"Huntsville, AL","Huntsville, AL",1001 to 5000 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),110,163,136, AL,1,46,1,0,0,0,0,0,0,na,na
Applied Computer Scientist,110-163 ,4.5,Systems & Technology Research,"Woburn, MA","Woburn, MA",201 to 500 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),110,163,136, MA,1,10,0,0,0,0,0,0,0,na,na
Senior Data Analyst,110-163 ,4.5,Novetta,"Herndon, VA","Mc Lean, VA",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),110,163,136, VA,0,8,1,1,0,0,0,0,0,analyst,senior
Cloud Data Engineer (Azure),110-163 ,3.9,Navy Federal Credit Union,"Merrifield, VA","Vienna, VA",10000+ employees,Other Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,110,163,136, VA,0,87,0,0,0,0,0,1,0,data engineer,na
"Lead Certified Clinical Laboratory Scientist - Saturday - Tuesday, 8:00pm - 6:30am shift",110-163 ,4,Exact Sciences Corporation,"Madison, WI","Madison, WI",1001 to 5000 employees,Company - Public,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),110,163,136, WI,1,25,0,0,0,0,0,0,0,na,senior
Sr. Data Analyst,110-163 ,3.6,Community Behavioral Health,"Philadelphia, PA","Phila, PA",201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),110,163,136, PA,0,26,0,1,0,0,0,1,0,analyst,senior
Senior Scientist - Toxicologist - Product Integrity (Stewardship),110-163 ,3.3,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),110,163,136, NC,1,145,0,1,0,0,0,0,0,na,senior
Senior Machine Learning Engineer,110-163 ,5,LifeOmic,"Raleigh, NC","Indianapolis, IN",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,110,163,136, NC,0,4,0,0,0,1,1,0,0,mle,senior
Product Data Scientist - Ads Data Science,124-198 ,4.1,Twitter,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),124,198,161, CA,1,14,1,0,0,0,0,0,0,data scientist,na
Data Scientist,124-198 ,3.2,Postmates - Corporate HQ,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Company - Private,Express Delivery Services,Transportation & Logistics,Unknown / Non-Applicable,124,198,161, CA,1,9,1,0,0,1,0,0,0,data scientist,na
Data Scientist,124-198 ,4.9,"Visionist, Inc.","Columbia, MD","Columbia, MD",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),124,198,161, MD,1,10,1,0,1,1,0,1,0,data scientist,na
Data Scientist,124-198 ,0,Navio,"San Mateo, CA","Half Moon Bay, CA",Unknown,Unknown,-1,-1,Unknown / Non-Applicable,124,198,161, CA,0,-1,0,0,0,0,1,0,0,data scientist,na
Data Scientist,124-198 ,3.3,Concerto HealthAI,"Boston, MA","Boston, MA",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,124,198,161, MA,1,2,1,0,0,0,0,0,0,data scientist,na
Data Scientist,124-198 ,0,Evolvinc,"Burbank, CA","Los Angeles, CA",1 to 50 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,124,198,161, CA,0,15,1,1,1,1,1,0,1,data scientist,na
Data Scientist,124-198 ,5,PROPRIUS,"Sunnyvale, CA","London, United Kingdom",1 to 50 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,124,198,161, CA,0,-1,1,0,1,1,0,1,1,data scientist,na
Data Scientist,124-198 ,3.4,TECHNOCRAFT Solutions,"San Ramon, CA","Hilliard, OH",1 to 50 employees,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),124,198,161, CA,0,-1,1,0,0,0,0,0,1,data scientist,na
Data Scientist,124-198 ,4.1,"Latitude, Inc.","Washington, DC","Hanover, MD",1 to 50 employees,Company - Private,Consulting,Business Services,$1 to $5 million (USD),124,198,161, DC,0,-1,1,0,0,0,0,1,0,data scientist,na
Data Scientist,124-198 ,5,Royce Geospatial,"Springfield, VA","Arlington, VA",51 to 200 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),124,198,161, VA,0,6,1,0,0,0,0,0,1,data scientist,na
Data Scientist,124-198 ,4.2,CyberCoders,"Phoenix, AZ","Irvine, CA",201 to 500 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),124,198,161, AZ,0,21,1,0,0,0,0,0,0,data scientist,na
Data Scientist,124-198 ,3.7,Booz Allen Hamilton Inc.,"Oxnard, CA","Mc Lean, VA",10000+ employees,Company - Public,Consulting,Business Services,$5 to $10 billion (USD),124,198,161, CA,0,106,1,0,1,0,0,1,1,data scientist,na
Data Scientist,124-198 ,3.8,Burns & McDonnell,"Kansas City, MO","Kansas City, MO",5001 to 10000 employees,Company - Private,Architectural & Engineering Services,Business Services,$1 to $2 billion (USD),124,198,161, MO,1,122,1,1,0,0,0,0,0,data scientist,na
Data Scientist,124-198 ,4.8,InvenTech Info,"Jersey City, NJ","Bengaluru, India",201 to 500 employees,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),124,198,161, NJ,0,10,1,0,0,0,0,0,0,data scientist,na
Data Scientist,124-198 ,3.5,Robert Half,"Manchester, NH","Menlo Park, CA",10000+ employees,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),124,198,161, NH,0,72,1,0,1,1,0,0,0,data scientist,na
Analytics - Business Assurance Data Analyst,124-198 ,4.6,GreatAmerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, IA",501 to 1000 employees,Company - Private,Lending,Finance,$100 to $500 million (USD),124,198,161, IA,1,28,0,1,0,0,0,1,0,analyst,na
Data Scientist,124-198 ,4.5,Conflux Systems Inc.,"Winters, TX","Alpharetta, GA",1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),124,198,161, TX,0,-1,1,1,1,1,1,0,0,data scientist,na
Data Scientist,124-198 ,3.9,Criteo,"Ann Arbor, MI","Paris, France",1001 to 5000 employees,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),124,198,161, MI,0,15,1,0,1,1,0,0,1,data scientist,na
Data Scientist,124-198 ,3.4,Voice,"Brooklyn, NY",-1,Unknown,Company - Private,-1,-1,Unknown / Non-Applicable,124,198,161, NY,0,-1,1,0,0,0,0,0,0,data scientist,na
Data Scientist,124-198 ,0,Microagility,"New York, NY","Princeton, NJ",1 to 50 employees,Company - Private,Consulting,Business Services,$1 to $5 million (USD),124,198,161, NY,0,-1,0,1,0,0,0,0,0,data scientist,na
Data Scientist,124-198 ,4.1,Coverent,"McLean, VA","McLean, VA",51 to 200 employees,Company - Private,Consulting,Business Services,$10 to $25 million (USD),124,198,161, VA,1,12,1,1,0,0,0,0,0,data scientist,na
Data Scientist,79-133 ,3.7,Via Transportation,"New York, NY","New York, NY",501 to 1000 employees,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,79,133,106, NY,1,8,1,0,0,0,0,1,0,data scientist,na
Senior Data Scientist,79-133 ,3.5,Benson Hill,"Saint Louis, MO","Saint Louis, MO",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),79,133,106, MO,1,8,1,1,0,0,0,0,1,data scientist,senior
Data Scientist,79-133 ,4.6,"Conch Technologies, Inc","Concord, CA","Memphis, TN",51 to 200 employees,Company - Private,Consulting,Business Services,$5 to $10 million (USD),79,133,106, CA,0,-1,0,0,0,0,0,0,0,data scientist,na
Data Scientist,79-133 ,0,Falcon IT & Staffing Solutions,"Fort Belvoir, VA","Washington, DC",Unknown,Company - Public,-1,-1,Unknown / Non-Applicable,79,133,106, VA,0,-1,1,1,0,0,0,0,0,data scientist,na
Data Scientist,79-133 ,0,"Rainmaker Resources, LLC","Cincinnati, OH","Cincinnati, OH",1 to 50 employees,Company - Private,-1,-1,Unknown / Non-Applicable,79,133,106, OH,1,-1,0,1,0,0,0,0,1,data scientist,na
Data Engineer,79-133 ,4.4,Rocket Lawyer,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),79,133,106, CA,1,12,1,1,1,0,0,0,1,data engineer,na
Data Scientist,79-133 ,3.6,DataLab USA,"Germantown, MD","Germantown, MD",51 to 200 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,79,133,106, MD,1,-1,1,1,0,0,0,1,0,data scientist,na
Data Scientist,79-133 ,3.1,Werner Enterprises Inc,"Omaha, NE","Omaha, NE",10000+ employees,Company - Public,Logistics & Supply Chain,Transportation & Logistics,$2 to $5 billion (USD),79,133,106, NE,1,64,0,0,0,0,0,0,0,data scientist,na
Data Scientist,79-133 ,5,PeopleCom,"McLean, VA","Reston, VA",1 to 50 employees,Company - Private,-1,-1,$1 to $5 million (USD),79,133,106, VA,0,-1,1,0,0,0,0,0,0,data scientist,na
Data Scientist - Machine Learning,79-133 ,5,VANTA Partners,"Open Fork, VA","Clifton Park, NY",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,79,133,106, VA,0,2,1,0,0,1,0,0,0,data scientist,na
Data Scientist,79-133 ,0,B4Corp,"Reston, VA","Leesburg, VA",51 to 200 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,79,133,106, VA,0,-1,1,1,0,0,0,0,0,data scientist,na
Data Scientist,79-133 ,0,"Blue Icy Water, LLC",United States,"Livonia, MI",1 to 50 employees,Company - Private,-1,-1,Unknown / Non-Applicable,79,133,106,US,0,-1,0,1,0,0,0,0,0,data scientist,na
Data Scientist,79-133 ,3.5,"Farmer's Business Network, Inc.","San Carlos, CA","San Carlos, CA",201 to 500 employees,Company - Private,Farm Support Services,Agriculture & Forestry,Unknown / Non-Applicable,79,133,106, CA,1,6,1,1,0,0,0,0,1,data scientist,na
Data Scientist,79-133 ,0,Sonde Health,"Boston, MA","Boston, MA",1 to 50 employees,Private Practice / Firm,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),79,133,106, MA,1,-1,1,0,0,0,1,0,0,data scientist,na
Data Scientist,79-133 ,5,Maxiom,"Ashburn, VA","Ashburn, VA",1 to 50 employees,Company - Public,-1,-1,Unknown / Non-Applicable,79,133,106, VA,1,-1,1,1,1,0,0,1,0,data scientist,na
Data Scientist,79-133 ,2.7,Change Healthcare,"Lombard, IL","Nashville, TN",10000+ employees,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,79,133,106, IL,0,13,0,1,0,0,1,0,0,data scientist,na
Data Scientist,79-133 ,4.1,DCS Corp,"Hampton, VA","Alexandria, VA",1001 to 5000 employees,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),79,133,106, VA,0,43,1,1,0,0,0,0,1,data scientist,na
Data Scientist,79-133 ,2.1,Hive (CA),"San Francisco, CA","Los Angeles, CA",Unknown,Company - Private,Telecommunications Services,Telecommunications,Unknown / Non-Applicable,79,133,106, CA,0,1,1,0,1,1,0,0,0,data scientist,na
Machine Learning Engineer/Scientist,79-133 ,4.8,Jane Street,"New York, NY","New York, NY",501 to 1000 employees,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,79,133,106, NY,1,20,0,0,0,0,0,0,0,mle,na
Data Scientist - Intermediate,69-116 ,4.5,Envision LLC,"Saint Louis, MO","Saint Louis, MO",201 to 500 employees,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),69,116,92, MO,1,26,1,1,0,0,0,0,0,data scientist,na
Principal Data Scientist,69-116 ,4,Autodesk,"San Francisco, CA","San Rafael, CA",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),69,116,92, CA,0,38,1,1,1,1,1,0,1,data scientist,senior
Data Scientist,69-116 ,3.3,Hackensack Meridian Health,"Edison, NJ","Edison, NJ",10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),69,116,92, NJ,1,-1,1,0,0,0,0,1,0,data scientist,na
"Senior Data Scientist – Image Analytics, Novartis AI Innovation Lab",69-116 ,3.9,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),69,116,92, MA,0,24,0,0,0,0,0,0,0,data scientist,senior
Data Scientist,69-116 ,3.2,Net2Source Inc.,"Alpharetta, GA","Somerset, NJ",1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),69,116,92, GA,0,13,1,1,1,1,0,0,0,data scientist,na
Data Scientist,69-116 ,3.2,The Trade Desk,"Boulder, CO","Ventura, CA",1001 to 5000 employees,Company - Public,Internet,Information Technology,Unknown / Non-Applicable,69,116,92, CO,0,11,1,0,0,1,1,0,1,data scientist,na
Data Scientist- Industrial Discrete Sector Industry,69-116 ,3.7,IBM,"Atlanta, GA","Armonk, NY",10000+ employees,Company - Public,IT Services,Information Technology,$10+ billion (USD),69,116,92, GA,0,109,1,1,0,0,1,0,0,data scientist,na
Data Scientist,69-116 ,4.4,Knowesis Inc.,"Falls Church, VA","Fairfax, VA",51 to 200 employees,Company - Private,Consulting,Business Services,$25 to $50 million (USD),69,116,92, VA,0,13,1,0,1,0,1,1,0,data scientist,na
